file,repository,commit,disease,validation,uf,adm_1,start_date,end_date,rows,status,prediction_id,message
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation1_2022–2023-Season/IMDC2026_Dengue_Validation1_SE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation1_2022–2023-Season/IMDC2026_Dengue_Validation1_SP.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation1_2022–2023-Season/IMDC2026_Dengue_Validation1_TO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_AC.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_AL.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_AM.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_AP.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_BA.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_CE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_DF.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_ES.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_GO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_MA.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_MG.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_MS.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_MT.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_PA.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_PB.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_PE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_PI.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_PR.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_RJ.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_RN.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_RO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_RR.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_RS.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_SC.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_SE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_SP.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation2_2023–2024-Season/IMDC2026_Dengue_Validation2_TO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_AC.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_AL.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_AM.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_AP.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_BA.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_CE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_DF.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_ES.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_GO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_MA.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_MG.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_MS.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_MT.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_PA.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_PB.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_PE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_PI.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_PR.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_RJ.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_RN.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_RO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_RR.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_RS.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_SC.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_SE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_SP.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation3_2024–2025-Season/IMDC2026_Dengue_Validation3_TO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_AC.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_AL.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
